,playertag,battle_time,event.id,event.map,battle.mode,battle.type,battle.result,battle.duration,battle.star_player.tag,battle.star_player.name,battle.star_player.brawler.id,battle.star_player.brawler.name,battle.star_player.brawler.power,battle.star_player.brawler.trophies,event.mode,battle.trophy_change,battle.team1.player1.tag,battle.team1.player1.name,battle.team1.player1.brawler.id,battle.team1.player1.brawler.name,battle.team1.player1.brawler.power,battle.team1.player1.brawler.trophies,battle.team1.player2.tag,battle.team1.player2.name,battle.team1.player2.brawler.id,battle.team1.player2.brawler.name,battle.team1.player2.brawler.power,battle.team1.player2.brawler.trophies,battle.team1.player3.tag,battle.team1.player3.name,battle.team1.player3.brawler.id,battle.team1.player3.brawler.name,battle.team1.player3.brawler.power,battle.team1.player3.brawler.trophies,battle.team2.player1.tag,battle.team2.player1.name,battle.team2.player1.brawler.id,battle.team2.player1.brawler.name,battle.team2.player1.brawler.power,battle.team2.player1.brawler.trophies,battle.team2.player2.tag,battle.team2.player2.name,battle.team2.player2.brawler.id,battle.team2.player2.brawler.name,battle.team2.player2.brawler.power,battle.team2.player2.brawler.trophies,battle.team2.player3.tag,battle.team2.player3.name,battle.team2.player3.brawler.id,battle.team2.player3.brawler.name,battle.team2.player3.brawler.power,battle.team2.player3.brawler.trophies
0,#JGCCGY80,20221230T203738.000Z,15000050,Sneaky Fields,brawlBall,ranked,victory,91.0,#PYRL9YRL0,ArthuR GgWp,16000004.0,RICO,11.0,1054.0,brawlBall,5.0,#PYRL9YRL0,ArthuR GgWp,16000004.0,RICO,11.0,1054.0,#88V889J29,SLA|Vlados,16000017.0,TARA,11.0,999.0,#JGCCGY80,prostislavv,16000064.0,GRAY,11.0,1068.0,#2G8JJLLQ,⚡🔥GOSHA🔥⚡,16000020.0,FRANK,11.0,874.0,#Y28QVYVCL,I`m Kwitti💕,16000064.0,GRAY,10.0,784.0,#JULQ88Q2,G Teema伝❤️‍🔥,16000030.0,EMZ,11.0,966.0
1,#JGCCGY80,20221230T203525.000Z,15000050,Sneaky Fields,brawlBall,ranked,victory,168.0,#88V889J29,SLA|Vlados,16000017.0,TARA,11.0,993.0,brawlBall,5.0,#8PU2CYVG,zeldris,16000029.0,BEA,11.0,893.0,#2L9RPURC8,le_jiiii,16000034.0,JACKY,11.0,892.0,#VGY9PP00,Raven,16000063.0,CHESTER,11.0,849.0,#88V889J29,SLA|Vlados,16000017.0,TARA,11.0,993.0,#JGCCGY80,prostislavv,16000064.0,GRAY,11.0,1063.0,#PYRL9YRL0,ArthuR GgWp,16000004.0,RICO,11.0,1049.0
2,#JGCCGY80,20221230T203131.000Z,15000050,Sneaky Fields,brawlBall,ranked,victory,59.0,#PYRL9YRL0,ArthuR GgWp,16000004.0,RICO,11.0,1044.0,brawlBall,5.0,#PYRL9YRL0,ArthuR GgWp,16000004.0,RICO,11.0,1044.0,#88V889J29,SLA|Vlados,16000017.0,TARA,11.0,987.0,#JGCCGY80,prostislavv,16000064.0,GRAY,11.0,1058.0,#2JJUUY2G,⛩️|łσsт∂ıєgσ🎋,16000026.0,BIBI,10.0,718.0,#PC02CCYP9,❦ Pα͢͢͢lα🌸,16000063.0,CHESTER,11.0,903.0,#2J8Q0Y22Q,YT:Sandro@-@,16000050.0,GRIFF,11.0,765.0
3,#JGCCGY80,20221230T202920.000Z,15000050,Sneaky Fields,brawlBall,ranked,victory,93.0,#PYRL9YRL0,ArthuR GgWp,16000004.0,RICO,11.0,1039.0,brawlBall,5.0,#JGCCGY80,prostislavv,16000064.0,GRAY,11.0,1053.0,#PYRL9YRL0,ArthuR GgWp,16000004.0,RICO,11.0,1039.0,#88V889J29,SLA|Vlados,16000017.0,TARA,11.0,981.0,#99VQVLJLP,LED☠️☔️,16000032.0,MAX,11.0,818.0,#29RQG228R,𝔾𝕋|𝚂ᴀɪᴋ🥀,16000002.0,BULL,11.0,854.0,#998Y8YCGU,𝔾𝕋|𝙰𝙻𝙴𝚇🥀,16000047.0,SQUEAK,10.0,807.0
4,#JGCCGY80,20221230T202620.000Z,15000050,Sneaky Fields,brawlBall,ranked,victory,37.0,#PYRL9YRL0,ArthuR GgWp,16000004.0,RICO,11.0,1034.0,brawlBall,5.0,#L0GR8R8C,detrixx 🪐,16000011.0,MORTIS,11.0,1031.0,#Y0V9QUV82,⛩️|sᴀɴᴄʜᴇsʸᵗ🥀,16000017.0,TARA,11.0,807.0,#PCP0CLQ90,Вlad,16000063.0,CHESTER,11.0,749.0,#PYRL9YRL0,ArthuR GgWp,16000004.0,RICO,11.0,1034.0,#88V889J29,SLA|Vlados,16000017.0,TARA,11.0,975.0,#JGCCGY80,prostislavv,16000064.0,GRAY,11.0,1048.0
5,#JGCCGY80,20221230T202444.000Z,15000050,Sneaky Fields,brawlBall,ranked,victory,165.0,#PYRL9YRL0,ArthuR GgWp,16000004.0,RICO,11.0,1029.0,brawlBall,5.0,#9U8PU8UCU,𝐒𝐮𝐤𝐮𝐧𝐚×͜×,16000029.0,BEA,11.0,1018.0,#20Y920029,🔥Drtez🔥,16000008.0,NITA,11.0,1020.0,#YYGR2Q9L9,Lone•D•Vlonee,16000060.0,SAM,11.0,1044.0,#88V889J29,SLA|Vlados,16000017.0,TARA,11.0,969.0,#PYRL9YRL0,ArthuR GgWp,16000004.0,RICO,11.0,1029.0,#JGCCGY80,prostislavv,16000064.0,GRAY,11.0,1043.0
6,#JGCCGY80,20221230T202104.000Z,15000050,Sneaky Fields,brawlBall,ranked,victory,71.0,#JGCCGY80,prostislavv,16000064.0,GRAY,11.0,1038.0,brawlBall,5.0,#8QV0LV0CQ,Cheeseguy,16000029.0,BEA,11.0,834.0,#8ULL888PC,rulik,16000010.0,EL PRIMO,11.0,798.0,#2099YC2CJ,Татарский жулик,16000008.0,NITA,11.0,822.0,#88V889J29,SLA|Vlados,16000017.0,TARA,11.0,963.0,#JGCCGY80,prostislavv,16000064.0,GRAY,11.0,1038.0,#PYRL9YRL0,ArthuR GgWp,16000004.0,RICO,11.0,1024.0
7,#JGCCGY80,20221230T201844.000Z,15000050,Sneaky Fields,brawlBall,ranked,victory,53.0,#88V889J29,SLA|Vlados,16000017.0,TARA,11.0,957.0,brawlBall,5.0,#PYRL9YRL0,ArthuR GgWp,16000004.0,RICO,11.0,1019.0,#88V889J29,SLA|Vlados,16000017.0,TARA,11.0,957.0,#JGCCGY80,prostislavv,16000064.0,GRAY,11.0,1033.0,#YY2JU08V,MikeVCR🧨,16000013.0,POCO,9.0,420.0,#V992YRU2,Samyq,16000025.0,CARL,10.0,274.0,#PC9Y8Q2JP,Dab♡,16000008.0,NITA,11.0,1020.0
8,#8820PPUC,20221231T214643.000Z,15000051,Super Beach,brawlBall,ranked,defeat,150.0,#99QCCL8UY,Shєяiff ⁍,16000063.0,CHESTER,11.0,877.0,brawlBall,-12.0,#LUPV20RUG,TJ| Leo🕷️,16000009.0,DYNAMIKE,10.0,852.0,#99QCCL8UY,Shєяiff ⁍,16000063.0,CHESTER,11.0,877.0,#LQGJGJLRP,TJ|Cuellar 🦇,16000062.0,BUSTER,11.0,848.0,#8820PPUC,Gurkhas,16000030.0,EMZ,11.0,1192.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000045.0,STU,11.0,1175.0,#RJ0J20V,「Kanekii」,16000064.0,GRAY,11.0,1158.0
9,#8820PPUC,20221231T214202.000Z,15000051,Super Beach,brawlBall,ranked,victory,88.0,#RJ0J20V,「Kanekii」,16000064.0,GRAY,11.0,1154.0,brawlBall,4.0,#22RYQLGL,Nova l Verguero,16000062.0,BUSTER,10.0,150.0,#9RRGGG9V0,LK | ❥Tenshi,16000038.0,SURGE,11.0,916.0,#9VLJL0CGY,TR|Alejandro✌,16000063.0,CHESTER,10.0,728.0,#8820PPUC,Gurkhas,16000030.0,EMZ,11.0,1188.0,#RJ0J20V,「Kanekii」,16000064.0,GRAY,11.0,1154.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000045.0,STU,11.0,1171.0
10,#8820PPUC,20221231T213842.000Z,15000051,Super Beach,brawlBall,ranked,victory,67.0,#8820PPUC,Gurkhas,16000030.0,EMZ,11.0,1184.0,brawlBall,4.0,#RJ0J20V,「Kanekii」,16000064.0,GRAY,11.0,1150.0,#8820PPUC,Gurkhas,16000030.0,EMZ,11.0,1184.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000045.0,STU,11.0,1167.0,#2YVC2CUR9,SHARKS DUDE:),16000038.0,SURGE,11.0,850.0,#RYU2LRGV,💜Angelloty💜,16000010.0,EL PRIMO,11.0,845.0,#G90RUYPJ,BAT19YT,16000034.0,JACKY,10.0,816.0
11,#8820PPUC,20221231T213249.000Z,15000051,Super Beach,brawlBall,ranked,victory,137.0,#8820PPUC,Gurkhas,16000030.0,EMZ,11.0,1180.0,brawlBall,4.0,#8820PPUC,Gurkhas,16000030.0,EMZ,11.0,1180.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000045.0,STU,11.0,1163.0,#RJ0J20V,「Kanekii」,16000064.0,GRAY,11.0,1146.0,#29PLJCGJU,Majd,16000061.0,GUS,11.0,960.0,#28VJ9G8J9,themuffinman,16000029.0,BEA,11.0,938.0,#2YRLPG0,lightningT,16000048.0,GROM,11.0,934.0
12,#8820PPUC,20221231T212249.000Z,15000051,Super Beach,brawlBall,ranked,victory,155.0,#2LQ0RGCRU,Alyanys,16000019.0,PENNY,11.0,941.0,brawlBall,4.0,#8PGLQJJGU,Angel,16000054.0,FANG,11.0,806.0,#PRYPCP2R8,GDH | Thomas,16000010.0,EL PRIMO,10.0,888.0,#C29UGRPU,¿〖υηҟηo̷ωη〗?,16000054.0,FANG,11.0,882.0,#8820PPUC,Gurkhas,16000030.0,EMZ,11.0,1176.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000045.0,STU,11.0,1159.0,#2LQ0RGCRU,Alyanys,16000019.0,PENNY,11.0,941.0
13,#8820PPUC,20221231T211602.000Z,15000051,Super Beach,brawlBall,ranked,victory,150.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000045.0,STU,11.0,1155.0,brawlBall,4.0,#8820PPUC,Gurkhas,16000030.0,EMZ,11.0,1172.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000045.0,STU,11.0,1155.0,#2LQ0RGCRU,Alyanys,16000019.0,PENNY,11.0,935.0,#PQ9YCUJ,Pandora🌹,16000019.0,PENNY,10.0,797.0,#2C2UGJV8,Alex,16000063.0,CHESTER,10.0,173.0,#2CPLLJQL2,Rain相,16000011.0,MORTIS,11.0,949.0
14,#8820PPUC,20221231T211024.000Z,15000072,Bridge Too Far,heist,ranked,victory,53.0,#20JP809C2,steel,16000001.0,COLT,11.0,942.0,heist,4.0,#UJR08VYR,booger,16000019.0,PENNY,11.0,799.0,#GQJ2C0J8,Eghij,16000003.0,BROCK,10.0,802.0,#GRVCYJG0,TM|THE COOLER,16000025.0,CARL,11.0,839.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1148.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000027.0,8-BIT,10.0,1109.0,#20JP809C2,steel,16000001.0,COLT,11.0,942.0
15,#8820PPUC,20221231T210456.000Z,15000072,Bridge Too Far,heist,ranked,victory,47.0,#20JP809C2,steel,16000001.0,COLT,11.0,936.0,heist,4.0,#8RLRUR9CV,tyh🪁,16000032.0,MAX,11.0,840.0,#JRRGRR0C,SF|Orlando,16000001.0,COLT,11.0,804.0,#Y0JLYJ8Q,fundays,16000003.0,BROCK,10.0,572.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1144.0,#20JP809C2,steel,16000001.0,COLT,11.0,936.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000027.0,8-BIT,10.0,1105.0
16,#8820PPUC,20221231T210021.000Z,15000072,Bridge Too Far,heist,ranked,victory,48.0,#20JP809C2,steel,16000001.0,COLT,11.0,930.0,heist,4.0,#VL2J8VR,Tonic 𖤐,16000001.0,COLT,11.0,820.0,#JYQPPVU,Guillevgx,16000001.0,COLT,10.0,783.0,#9LVLPVV29,the child,16000063.0,CHESTER,9.0,805.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1140.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000027.0,8-BIT,10.0,1101.0,#20JP809C2,steel,16000001.0,COLT,11.0,930.0
17,#8820PPUC,20221231T205502.000Z,15000072,Bridge Too Far,heist,ranked,victory,38.0,#20JP809C2,steel,16000001.0,COLT,11.0,924.0,heist,4.0,#PJG9C2U8,Charly🖤Tryhard,16000020.0,FRANK,10.0,813.0,#GRRP8YLG,Eric Lahoz,16000010.0,EL PRIMO,11.0,887.0,#YPUL09U,M⊕rph⊕šïš☯️,16000018.0,DARRYL,11.0,1004.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000027.0,8-BIT,10.0,1096.0,#20JP809C2,steel,16000001.0,COLT,11.0,924.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1136.0
18,#8820PPUC,20221231T205123.000Z,15000072,Bridge Too Far,heist,ranked,victory,47.0,#20JP809C2,steel,16000001.0,COLT,11.0,918.0,heist,4.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1132.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000027.0,8-BIT,10.0,1091.0,#20JP809C2,steel,16000001.0,COLT,11.0,918.0,#8Q0RCGUP,Penga💞Choy,16000001.0,COLT,11.0,810.0,#VRJPU82C,⚡️DEE⚡️,16000003.0,BROCK,11.0,810.0,#29YCVVGQ9,チーミングしましょ！,16000029.0,BEA,11.0,816.0
19,#8820PPUC,20221231T204643.000Z,15000072,Bridge Too Far,heist,ranked,defeat,127.0,#QV9QG2UC,🥰大腿肉肉 胸部平平😘,16000001.0,COLT,11.0,826.0,heist,-12.0,#929YQ9UUL,Bad Internet,16000060.0,SAM,11.0,768.0,#2URQQCPPQ,Bot 2,16000003.0,BROCK,11.0,814.0,#QV9QG2UC,🥰大腿肉肉 胸部平平😘,16000001.0,COLT,11.0,826.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1144.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000015.0,PIPER,10.0,1067.0,#20JP809C2,steel,16000001.0,COLT,11.0,928.0
20,#8820PPUC,20221231T204036.000Z,15000072,Bridge Too Far,heist,ranked,victory,81.0,#20JP809C2,steel,16000001.0,COLT,11.0,922.0,heist,4.0,#8Y90CPG8G,suli,16000007.0,JESSIE,10.0,658.0,#YQ0PJCUYQ,Hiro,16000003.0,BROCK,10.0,745.0,#VCU9PU2Y,TK LEO 64,16000049.0,BUZZ,10.0,1004.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1140.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000015.0,PIPER,10.0,1062.0,#20JP809C2,steel,16000001.0,COLT,11.0,922.0
21,#8820PPUC,20221231T203655.000Z,15000072,Bridge Too Far,heist,ranked,victory,65.0,#20JP809C2,steel,16000001.0,COLT,11.0,916.0,heist,4.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000015.0,PIPER,10.0,1057.0,#20JP809C2,steel,16000001.0,COLT,11.0,916.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1136.0,#8GUPJV89,Guitar Gambino,16000015.0,PIPER,11.0,691.0,#2QGRGQ2L,▄︻̷̿┻̿═━一,16000046.0,BELLE,10.0,749.0,#2U908Q2R,Logo,16000001.0,COLT,11.0,766.0
22,#8820PPUC,20221231T203432.000Z,15000072,Bridge Too Far,heist,ranked,victory,123.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000015.0,PIPER,10.0,1052.0,heist,4.0,#QL9Y9YCUV,Juanpa6149,16000060.0,SAM,10.0,791.0,#U2L892GJ,✰IQ|🥀Ɩͥąŋͣʂͫ✰,16000056.0,EVE,10.0,782.0,#Y2J9829PL,BDuttyy,16000040.0,AMBER,11.0,777.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1132.0,#2YLCGPR9,<c0>ÉLIT<c/>,16000015.0,PIPER,10.0,1052.0,#20JP809C2,steel,16000001.0,COLT,11.0,910.0
23,#8820PPUC,20221231T202415.000Z,15000072,Bridge Too Far,heist,ranked,victory,97.0,#20JP809C2,steel,16000001.0,COLT,11.0,904.0,heist,4.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1128.0,#20JP809C2,steel,16000001.0,COLT,11.0,904.0,#2GCCGQ2Q,WC | Shine,16000039.0,COLETTE,11.0,999.0,#PGJGQQ2Y9,Liana,16000003.0,BROCK,11.0,558.0,#92CPLJ0UU,Duckslayer🥀,16000014.0,BO,11.0,770.0,#98V8CVUP,GiffLube,16000063.0,CHESTER,11.0,746.0
24,#8820PPUC,20221231T201823.000Z,15000072,Bridge Too Far,heist,ranked,victory,55.0,#20JP809C2,steel,16000001.0,COLT,11.0,897.0,heist,4.0,#2JL2Y8CGL,knuckles2224,16000001.0,COLT,11.0,836.0,#8CP9GJLC8,Kiramel,16000007.0,JESSIE,11.0,646.0,#YR8CL9UVY,rompe anos,16000014.0,BO,11.0,789.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1124.0,#20JP809C2,steel,16000001.0,COLT,11.0,897.0,#2GCCGQ2Q,WC | Shine,16000039.0,COLETTE,11.0,993.0
25,#8820PPUC,20221231T201313.000Z,15000072,Bridge Too Far,heist,ranked,victory,150.0,#2GCCGQ2Q,WC | Shine,16000039.0,COLETTE,11.0,987.0,heist,4.0,#PCLVVRUP9,black bear,16000039.0,COLETTE,10.0,581.0,#JUU2U8YP,ella no te ama`,16000005.0,SPIKE,11.0,688.0,#QL0UU9U,🥷🏾Cømpøsure❦愛,16000015.0,PIPER,11.0,824.0,#20JP809C2,steel,16000058.0,BONNIE,11.0,996.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1120.0,#2GCCGQ2Q,WC | Shine,16000039.0,COLETTE,11.0,987.0
26,#8820PPUC,20221231T200649.000Z,15000072,Bridge Too Far,heist,ranked,defeat,94.0,#PQ28JP0P,⭐J981⭐,16000002.0,BULL,11.0,845.0,heist,-12.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1132.0,#20JP809C2,steel,16000058.0,BONNIE,11.0,1007.0,#2GCCGQ2Q,WC | Shine,16000039.0,COLETTE,11.0,997.0,#PQ28JP0P,⭐J981⭐,16000002.0,BULL,11.0,845.0,#2LV0JUGQP,木 •Jᴜʟ̅ɪᴏ• 🐺,16000018.0,DARRYL,10.0,850.0,#QJ0PUP2C,Ɱιɳσɾυ 炎,16000020.0,FRANK,10.0,922.0
27,#8820PPUC,20221231T200347.000Z,15000072,Bridge Too Far,heist,ranked,victory,95.0,#2GCCGQ2Q,WC | Shine,16000039.0,COLETTE,11.0,991.0,heist,4.0,#L00L0RYRV,Kiyoshi ↯,16000032.0,MAX,11.0,406.0,#LRYCL0QV,Baby Kyric,16000015.0,PIPER,11.0,1057.0,#PUJLR2JL9,Trìo,16000003.0,BROCK,11.0,614.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1128.0,#2GCCGQ2Q,WC | Shine,16000039.0,COLETTE,11.0,991.0,#20JP809C2,steel,16000058.0,BONNIE,11.0,1002.0
28,#8820PPUC,20221231T195824.000Z,15000072,Bridge Too Far,heist,ranked,victory,127.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1124.0,heist,4.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1124.0,#20JP809C2,steel,16000058.0,BONNIE,11.0,996.0,#2GCCGQ2Q,WC | Shine,16000039.0,COLETTE,11.0,985.0,#LYUV9LV8,PapsDani,16000005.0,SPIKE,10.0,753.0,#RU89LJCY,InkyInk,16000001.0,COLT,10.0,776.0,#88QYPULGV,super poco,16000001.0,COLT,11.0,796.0
29,#8820PPUC,20221231T195204.000Z,15000072,Bridge Too Far,heist,ranked,victory,53.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1120.0,heist,4.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1120.0,#20JP809C2,steel,16000058.0,BONNIE,11.0,990.0,#2GCCGQ2Q,WC | Shine,16000039.0,COLETTE,11.0,979.0,#LJYQG2YCG,pepito el crak,16000048.0,GROM,10.0,750.0,#R2LYPJ9U,yoshiarmy,16000036.0,NANI,10.0,671.0,#YLPLQJR,多少GOBACK2COC多少,16000001.0,COLT,11.0,809.0
30,#8820PPUC,20221231T194356.000Z,15000072,Bridge Too Far,heist,ranked,victory,67.0,#20JP809C2,steel,16000058.0,BONNIE,11.0,978.0,heist,4.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1112.0,#20JP809C2,steel,16000058.0,BONNIE,11.0,978.0,#2GCCGQ2Q,WC | Shine,16000039.0,COLETTE,11.0,967.0,#890J9RRP2,Adan🦆,16000056.0,EVE,10.0,896.0,#YC9UU2J9Y,Paperplate,16000053.0,LOLA,11.0,801.0,#YLY89GQVR,jesse,16000036.0,NANI,11.0,814.0
31,#8820PPUC,20221231T194121.000Z,15000072,Bridge Too Far,heist,ranked,victory,62.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1108.0,heist,4.0,#20JP809C2,steel,16000058.0,BONNIE,11.0,972.0,#2GCCGQ2Q,WC | Shine,16000039.0,COLETTE,11.0,961.0,#8820PPUC,Gurkhas,16000046.0,BELLE,11.0,1108.0,#YQG9R0PLR,CH|LuFer•🍎💖,16000050.0,GRIFF,11.0,881.0,#YGYP2Q8CQ,TRG | JEAN🧙🏻,16000001.0,COLT,11.0,845.0,#P8CPGV8GQ,king of animals,16000003.0,BROCK,11.0,794.0
32,#CGQCYJGY,20230101T025338.000Z,0,None,bounty,ranked,victory,120.0,#QL9URLJC,weird flex💸,16000023.0,LEON,11.0,1002.0,,,#CGQCYJGY,TTV | SnakeThug,16000036.0,NANI,11.0,1203.0,#PYLG0RGGQ,tomar 753,16000025.0,CARL,10.0,734.0,#QL9URLJC,weird flex💸,16000023.0,LEON,11.0,1002.0,#88L0PQ0U,『Mr_Moha⁰⁸』,16000000.0,SHELLY,11.0,920.0,#9QVYJQU0V,🐶ⒾⓁⓄⓋⒺⓂ︎ⓎⒹⓄⒼ🐶,16000012.0,CROW,11.0,1001.0,#8PY980LR2,DumbHoes:(,16000056.0,EVE,11.0,803.0
33,#CGQCYJGY,20230101T024048.000Z,0,None,bounty,ranked,victory,120.0,#QL9URLJC,weird flex💸,16000023.0,LEON,11.0,1002.0,,,#22VR0GPJ,ямаде кудасай,16000015.0,PIPER,9.0,500.0,#9VPRRQV2J,❄IcePiper❄lll,16000049.0,BUZZ,11.0,814.0,#2UPRRUJQ8,ArtemLai,16000014.0,BO,11.0,1036.0,#PYLG0RGGQ,tomar 753,16000025.0,CARL,10.0,734.0,#QL9URLJC,weird flex💸,16000023.0,LEON,11.0,1002.0,#CGQCYJGY,TTV | SnakeThug,16000036.0,NANI,11.0,1203.0
34,#CGQCYJGY,20230101T023529.000Z,0,None,bounty,ranked,victory,120.0,#CGQCYJGY,TTV | SnakeThug,16000036.0,NANI,11.0,1203.0,,,#PYLG0RGGQ,tomar 753,16000025.0,CARL,10.0,734.0,#CGQCYJGY,TTV | SnakeThug,16000036.0,NANI,11.0,1203.0,#QL9URLJC,weird flex💸,16000023.0,LEON,11.0,1002.0,#9LCYGLG0Y,Stick Finger,16000045.0,STU,9.0,322.0,#UR82PV88,TARA,16000056.0,EVE,11.0,953.0,#LYVCPQRV,TheHerogamer7,16000023.0,LEON,10.0,885.0
35,#CGQCYJGY,20230101T022944.000Z,0,None,bounty,ranked,victory,120.0,#QL9URLJC,weird flex💸,16000023.0,LEON,11.0,1002.0,,,#2L0C090U,ananas,16000032.0,MAX,11.0,1000.0,#LUJURRLQ8,⚡Aℝtͥђiͣoͫus⚡,16000000.0,SHELLY,11.0,1003.0,#C928890Q,BOUBOU,16000064.0,GRAY,10.0,628.0,#PYLG0RGGQ,tomar 753,16000025.0,CARL,10.0,734.0,#CGQCYJGY,TTV | SnakeThug,16000036.0,NANI,11.0,1203.0,#QL9URLJC,weird flex💸,16000023.0,LEON,11.0,1002.0
36,#CGQCYJGY,20230101T022410.000Z,0,None,heist,ranked,victory,81.0,#CGQCYJGY,TTV | SnakeThug,16000014.0,BO,11.0,1200.0,,,#2JUCL2YJ9,Fearlessᴳᵒᵈ😌❤️,16000038.0,SURGE,11.0,1002.0,#Q9JCR9QLG,resolve❤️‍🔥,16000062.0,BUSTER,11.0,870.0,#YVQ9G2GC,PWB|Ṉเ๓๓2🏴‍☠️,16000023.0,LEON,10.0,925.0,#PYLG0RGGQ,tomar 753,16000025.0,CARL,10.0,734.0,#QL9URLJC,weird flex💸,16000039.0,COLETTE,11.0,1004.0,#CGQCYJGY,TTV | SnakeThug,16000014.0,BO,11.0,1200.0
37,#CGQCYJGY,20230101T021839.000Z,0,None,heist,ranked,victory,150.0,#CGQCYJGY,TTV | SnakeThug,16000014.0,BO,11.0,1200.0,,,#PYLG0RGGQ,tomar 753,16000025.0,CARL,10.0,734.0,#QL9URLJC,weird flex💸,16000039.0,COLETTE,11.0,1004.0,#CGQCYJGY,TTV | SnakeThug,16000014.0,BO,11.0,1200.0,#GRLUJ9PV,『ZØ』Ryeoツ,16000034.0,JACKY,10.0,1002.0,#90G999V2V,༄kater❤️‍🔥,16000032.0,MAX,11.0,825.0,#28QU829CY,rodrix,16000030.0,EMZ,11.0,856.0
38,#CGQCYJGY,20230101T021101.000Z,0,None,heist,ranked,victory,150.0,#CGQCYJGY,TTV | SnakeThug,16000035.0,GALE,11.0,1126.0,,,#PYLG0RGGQ,tomar 753,16000025.0,CARL,10.0,734.0,#CGQCYJGY,TTV | SnakeThug,16000035.0,GALE,11.0,1126.0,#QL9URLJC,weird flex💸,16000002.0,BULL,11.0,1002.0,#LJRC2LCR,CM_Sunbetley,16000000.0,SHELLY,11.0,881.0,#P99QCVGGC,Alĭ̈xˢʷⁱˢʰ🐍🥀,16000008.0,NITA,9.0,686.0,#C8C2YL8R,deadpool07,16000006.0,BARLEY,9.0,552.0
39,#CGQCYJGY,20230101T020353.000Z,0,None,heist,ranked,victory,117.0,#8JU9RVC2G,SayreX,16000049.0,BUZZ,9.0,753.0,,,#2CCPJGJP,Manav_17,16000005.0,SPIKE,10.0,900.0,#YJU029R0,Coliflor,16000032.0,MAX,11.0,802.0,#2U092P0G0,pluviophile🕊️,16000001.0,COLT,10.0,758.0,#CGQCYJGY,TTV | SnakeThug,16000035.0,GALE,11.0,1126.0,#LLYQYV9V0,EREBOS,16000030.0,EMZ,11.0,753.0,#8JU9RVC2G,SayreX,16000049.0,BUZZ,9.0,753.0
40,#CGQCYJGY,20230101T015718.000Z,0,None,heist,ranked,defeat,23.0,#8R8CPQRPC,везучий кот,16000002.0,BULL,10.0,754.0,,,#2JGGVL9CC,Bro gamer,16000062.0,BUSTER,11.0,900.0,#8R8CPQRPC,везучий кот,16000002.0,BULL,10.0,754.0,#Y9UJJVPV9,-Silver Shade-,16000019.0,PENNY,9.0,762.0,#CGQCYJGY,TTV | SnakeThug,16000035.0,GALE,11.0,1126.0,#2089VYQL,PNS | Sabba🌪️,16000012.0,CROW,11.0,701.0,#PG892ULCG,ЖОРИК,16000000.0,SHELLY,10.0,677.0
