,brawlername,event.mode,event.map,d,n,y,total_games,winrate,total_games_map,userate
991,MANDY,knockout,X Marks the Spot,4,917,1259,2180,0.5775229357798165,36294,0.060065024521959554
992,MANDY,knockout,Riverside,0,50,96,146,0.6575342465753424,2958,0.04935767410412441
993,MANDY,knockout,Out in the Open,5,1225,1711,2941,0.5817749064943897,48006,0.061263175436403784
994,MANDY,knockout,New Perspective,0,7,17,24,0.7083333333333334,1734,0.01384083044982699
995,MANDY,knockout,Goldarm Gulch,0,130,238,368,0.6467391304347826,6324,0.058191018342821
996,MANDY,knockout,Flaring Phoenix,0,39,88,127,0.6929133858267716,2112,0.06013257575757576
997,MANDY,knockout,Belle`s Rock,0,2,25,27,0.9259259259259259,2550,0.010588235294117647
998,MANDY,knockout,Belle's Rock,0,100,180,280,0.6428571428571429,4614,0.06068487212830516
999,MANDY,hotZone,Split,0,44,68,112,0.6071428571428571,28626,0.003912527073290016
1000,MANDY,hotZone,Ring of Fire,2,100,108,210,0.5142857142857142,21942,0.009570686354935739
1001,MANDY,hotZone,Quarter Pounder,0,21,17,38,0.4473684210526316,8454,0.004494913650343033
1002,MANDY,hotZone,Parallel Plays,0,19,43,62,0.6935483870967742,4506,0.013759431868619618
1003,MANDY,hotZone,Open Zone,0,10,25,35,0.7142857142857143,2070,0.016908212560386472
1004,MANDY,hotZone,Dueling Beetles,0,14,36,50,0.72,3936,0.012703252032520325
1005,MANDY,hotZone,Controller Chaos,0,8,4,12,0.3333333333333333,6138,0.0019550342130987292
1006,MANDY,heist,Tornado Ring,1,74,52,127,0.4094488188976378,27540,0.004611474219317357
1007,MANDY,heist,Snaked Assault,0,5,9,14,0.6428571428571429,3450,0.004057971014492754
1008,MANDY,heist,Safe Zone,0,1,0,1,0.0,1272,0.0007861635220125787
1009,MANDY,heist,Pit Stop,0,6,1,7,0.14285714285714285,10698,0.0006543279117592073
1010,MANDY,heist,Kaboom Canyon,0,76,161,237,0.679324894514768,11694,0.020266803488968702
1011,MANDY,heist,Bridge Too Far,0,109,182,291,0.6254295532646048,7194,0.040450375312760634
1012,MANDY,gemGrab,Undermine,0,161,227,388,0.5850515463917526,21894,0.017721750251210377
1013,MANDY,gemGrab,Minecart Madness,0,79,247,326,0.7576687116564417,7014,0.04647847162817223
1014,MANDY,gemGrab,Hard Rock Mine,0,222,357,579,0.616580310880829,29532,0.019605851279967494
1015,MANDY,gemGrab,Gem Fort,0,47,63,110,0.5727272727272728,8322,0.013217976447969237
1016,MANDY,gemGrab,Double Swoosh,0,13,19,32,0.59375,7620,0.004199475065616798
1017,MANDY,gemGrab,Deep Diner,0,263,369,632,0.5838607594936709,28542,0.022142807091304045
1018,MANDY,gemGrab,Crystal Arcade,0,34,89,123,0.7235772357723578,6996,0.01758147512864494
1019,MANDY,brawlBall,Super Beach,20,722,1282,2024,0.633399209486166,116040,0.017442261289210618
1020,MANDY,brawlBall,Sunny Soccer,6,244,405,655,0.6183206106870229,28529,0.02295909425496863
1021,MANDY,brawlBall,Sneaky Fields,11,428,643,1082,0.5942698706099815,88416,0.012237604053564966
1022,MANDY,brawlBall,Pinhole Punt,18,690,991,1699,0.583284284873455,83670,0.020305963905820484
1023,MANDY,brawlBall,Center Stage,5,132,350,487,0.7186858316221766,19224,0.02533291718684977
1024,MANDY,brawlBall,Beach Ball,4,100,236,340,0.6941176470588235,16080,0.021144278606965175
1025,MANDY,brawlBall,Backyard Bowl,11,108,250,369,0.6775067750677507,17916,0.020596115204286673
1026,MANDY,bounty,Temple Ruins,0,1,1,2,0.5,318,0.006289308176100629
1027,MANDY,bounty,Shooting Star,0,499,802,1301,0.6164488854727133,19854,0.06552835700614486
1028,MANDY,bounty,Layer Cake,0,4,7,11,0.6363636363636364,2046,0.005376344086021506
1029,MANDY,bounty,Hideout,0,108,332,440,0.7545454545454545,6774,0.06495423678771775
1030,MANDY,bounty,Dry Season,0,737,1163,1900,0.6121052631578947,27690,0.06861682918020946
1031,MANDY,bounty,Canal Grande,0,8,35,43,0.813953488372093,2118,0.020302171860245515
1032,LOU,knockout,X Marks the Spot,0,23,19,42,0.4523809523809524,36294,0.0011572160687716977
1033,LOU,knockout,Riverside,0,2,0,2,0.0,2958,0.000676132521974307
1034,LOU,knockout,Out in the Open,1,39,22,62,0.3548387096774194,48006,0.0012915052285131026
1035,LOU,knockout,New Perspective,0,0,1,1,1.0,1734,0.0005767012687427913
1036,LOU,knockout,Goldarm Gulch,0,4,3,7,0.42857142857142855,6324,0.0011068943706514865
1037,LOU,knockout,Flaring Phoenix,0,0,2,2,1.0,2112,0.000946969696969697
1038,LOU,knockout,Belle`s Rock,0,2,0,2,0.0,2550,0.000784313725490196
1039,LOU,knockout,Belle's Rock,0,1,1,2,0.5,4614,0.00043346337234503684
1040,LOU,hotZone,Split,0,62,60,122,0.4918032786885246,28626,0.00426185984769091
1041,LOU,hotZone,Ring of Fire,4,583,821,1408,0.5830965909090909,21942,0.06416917327499772
1042,LOU,hotZone,Quarter Pounder,0,47,43,90,0.4777777777777778,8454,0.0106458481192335
1043,LOU,hotZone,Parallel Plays,0,15,16,31,0.5161290322580645,4506,0.006879715934309809
1044,LOU,hotZone,Open Zone,0,14,21,35,0.6,2070,0.016908212560386472
1045,LOU,hotZone,Dueling Beetles,0,93,148,241,0.6141078838174274,3936,0.061229674796747964
1046,LOU,hotZone,Controller Chaos,0,82,175,257,0.6809338521400778,6138,0.04187031606386445
1047,LOU,heist,Tornado Ring,1,14,13,28,0.4642857142857143,27540,0.0010167029774872912
1048,LOU,heist,Snaked Assault,0,2,0,2,0.0,3450,0.0005797101449275362
1049,LOU,heist,Safe Zone,0,1,0,1,0.0,1272,0.0007861635220125787
1050,LOU,heist,Pit Stop,0,4,2,6,0.3333333333333333,10698,0.0005608524957936063
1051,LOU,heist,Kaboom Canyon,1,9,12,22,0.5454545454545454,11694,0.0018813066529844364
1052,LOU,heist,Hot Potato,0,2,0,2,0.0,1032,0.001937984496124031
1053,LOU,heist,Bridge Too Far,0,2,5,7,0.7142857142857143,7194,0.0009730330831248262
1054,LOU,gemGrab,Undermine,0,31,33,64,0.515625,21894,0.002923175299168722
1055,LOU,gemGrab,Minecart Madness,0,19,18,37,0.4864864864864865,7014,0.005275163957798689
1056,LOU,gemGrab,Hard Rock Mine,0,18,23,41,0.5609756097560976,29532,0.001388324529324123
1057,LOU,gemGrab,Gem Fort,0,16,8,24,0.3333333333333333,8322,0.002883922134102379
1058,LOU,gemGrab,Double Swoosh,0,12,11,23,0.4782608695652174,7620,0.0030183727034120734
1059,LOU,gemGrab,Deep Diner,0,69,58,127,0.4566929133858268,28542,0.00444958307056268
1060,LOU,gemGrab,Crystal Arcade,0,4,7,11,0.6363636363636364,6996,0.0015723270440251573
1061,LOU,brawlBall,Super Beach,17,391,667,1075,0.6204651162790698,116040,0.009264046880386075
1062,LOU,brawlBall,Sunny Soccer,1,91,96,188,0.5106382978723404,28529,0.006589785831960461
1063,LOU,brawlBall,Sneaky Fields,15,280,330,625,0.528,88416,0.007068856315598986
1064,LOU,brawlBall,Pinhole Punt,6,240,335,581,0.576592082616179,83670,0.0069439464563164814
1065,LOU,brawlBall,Center Stage,0,34,60,94,0.6382978723404256,19224,0.004889721181856013
1066,LOU,brawlBall,Beach Ball,1,33,49,83,0.5903614457831325,16080,0.005161691542288557
1067,LOU,brawlBall,Backyard Bowl,0,36,54,90,0.6,17916,0.005023442732752847
1068,LOU,bounty,Shooting Star,0,5,4,9,0.4444444444444444,19854,0.00045330915684496827
1069,LOU,bounty,Layer Cake,0,1,0,1,0.0,2046,0.0004887585532746823
1070,LOU,bounty,Hideout,0,0,2,2,1.0,6774,0.0002952465308532625
1071,LOU,bounty,Excel,0,1,0,1,0.0,624,0.0016025641025641025
1072,LOU,bounty,Dry Season,0,9,8,17,0.47058823529411764,27690,0.0006139400505597688
1073,LOU,bounty,Canal Grande,0,1,1,2,0.5,2118,0.0009442870632672333
1074,LOLA,knockout,X Marks the Spot,0,47,48,95,0.5052631578947369,36294,0.0026175125365074116
1075,LOLA,knockout,Riverside,0,3,0,3,0.0,2958,0.0010141987829614604
1076,LOLA,knockout,Out in the Open,0,74,63,137,0.45985401459854014,48006,0.0028538099404241137
1077,LOLA,knockout,New Perspective,0,3,1,4,0.25,1734,0.002306805074971165
1078,LOLA,knockout,Goldarm Gulch,0,13,13,26,0.5,6324,0.004111321948134092
1079,LOLA,knockout,Flaring Phoenix,0,0,1,1,1.0,2112,0.0004734848484848485
1080,LOLA,knockout,Belle`s Rock,0,3,1,4,0.25,2550,0.001568627450980392
1081,LOLA,knockout,Belle's Rock,0,3,5,8,0.625,4614,0.0017338534893801473
1082,LOLA,hotZone,Split,0,17,19,36,0.5277777777777778,28626,0.0012575979878432194
1083,LOLA,hotZone,Ring of Fire,0,105,127,232,0.5474137931034483,21942,0.010573329687357578
1084,LOLA,hotZone,Quarter Pounder,0,27,43,70,0.6142857142857143,8454,0.008280104092737165
1085,LOLA,hotZone,Parallel Plays,0,8,5,13,0.38461538461538464,4506,0.0028850421660008875
1086,LOLA,hotZone,Open Zone,0,15,22,37,0.5945945945945946,2070,0.017874396135265702
1087,LOLA,hotZone,Dueling Beetles,0,7,14,21,0.6666666666666666,3936,0.005335365853658537
1088,LOLA,hotZone,Controller Chaos,0,9,3,12,0.25,6138,0.0019550342130987292
1089,LOLA,heist,Tornado Ring,0,59,40,99,0.40404040404040403,27540,0.003594771241830065
1090,LOLA,heist,Snaked Assault,0,13,5,18,0.2777777777777778,3450,0.0052173913043478265
1091,LOLA,heist,Safe Zone,0,7,10,17,0.5882352941176471,1272,0.013364779874213837
1092,LOLA,heist,Pit Stop,0,6,1,7,0.14285714285714285,10698,0.0006543279117592073
1093,LOLA,heist,Kaboom Canyon,1,140,296,437,0.6773455377574371,11694,0.03736959124337267
1094,LOLA,heist,Hot Potato,0,2,1,3,0.3333333333333333,1032,0.0029069767441860465
1095,LOLA,heist,Bridge Too Far,0,167,215,382,0.56282722513089,7194,0.053099805393383374
1096,LOLA,gemGrab,Undermine,0,47,71,118,0.6016949152542372,21894,0.005389604457842331
1097,LOLA,gemGrab,Minecart Madness,1,41,80,122,0.6557377049180327,7014,0.017393783860849728
1098,LOLA,gemGrab,Hard Rock Mine,0,51,40,91,0.43956043956043955,29532,0.003081403223621834
1099,LOLA,gemGrab,Gem Fort,0,21,25,46,0.5434782608695652,8322,0.0055275174236962266
1100,LOLA,gemGrab,Double Swoosh,0,10,22,32,0.6875,7620,0.004199475065616798
1101,LOLA,gemGrab,Deep Diner,0,51,111,162,0.6851851851851852,28542,0.005675846121505151
1102,LOLA,gemGrab,Crystal Arcade,0,6,6,12,0.5,6996,0.0017152658662092624
1103,LOLA,brawlBall,Super Beach,5,143,214,362,0.5911602209944752,116040,0.0031196139262323337
1104,LOLA,brawlBall,Sunny Soccer,0,29,37,66,0.5606060606060606,28529,0.002313435451645694
1105,LOLA,brawlBall,Sneaky Fields,1,67,66,134,0.4925373134328358,88416,0.0015155627940644228
1106,LOLA,brawlBall,Pinhole Punt,14,243,368,625,0.5888,83670,0.0074698219194454405
1107,LOLA,brawlBall,Center Stage,0,12,13,25,0.52,19224,0.0013004577611319184
1108,LOLA,brawlBall,Beach Ball,1,11,11,23,0.4782608695652174,16080,0.0014303482587064676
1109,LOLA,brawlBall,Backyard Bowl,5,91,158,254,0.6220472440944882,17916,0.014177271712435812
1110,LOLA,bounty,Shooting Star,0,30,36,66,0.5454545454545454,19854,0.003324267150196434
1111,LOLA,bounty,Layer Cake,0,1,0,1,0.0,2046,0.0004887585532746823
1112,LOLA,bounty,Hideout,0,8,6,14,0.42857142857142855,6774,0.002066725715972837
1113,LOLA,bounty,Dry Season,0,35,46,81,0.5679012345679012,27690,0.0029252437703141928
1114,LOLA,bounty,Canal Grande,0,1,0,1,0.0,2118,0.00047214353163361664
1115,LEON,knockout,X Marks the Spot,0,363,307,670,0.4582089552238806,36294,0.018460351573262798
1116,LEON,knockout,Riverside,0,22,13,35,0.37142857142857144,2958,0.011832319134550372
1117,LEON,knockout,Out in the Open,0,515,348,863,0.40324449594438005,48006,0.0179769195517227
1118,LEON,knockout,New Perspective,0,24,14,38,0.3684210526315789,1734,0.02191464821222607
1119,LEON,knockout,Goldarm Gulch,1,96,50,147,0.3401360544217687,6324,0.023244781783681213
1120,LEON,knockout,Flaring Phoenix,0,22,9,31,0.2903225806451613,2112,0.014678030303030304
1121,LEON,knockout,Belle`s Rock,0,26,8,34,0.23529411764705882,2550,0.013333333333333334
1122,LEON,knockout,Belle's Rock,0,39,22,61,0.36065573770491804,4614,0.013220632856523624
1123,LEON,hotZone,Split,1,71,32,104,0.3076923076923077,28626,0.0036330608537693005
1124,LEON,hotZone,Ring of Fire,0,137,169,306,0.5522875816993464,21942,0.01394585726004922
1125,LEON,hotZone,Quarter Pounder,0,29,34,63,0.5396825396825397,8454,0.007452093683463449
1126,LEON,hotZone,Parallel Plays,1,58,103,162,0.6358024691358025,4506,0.03595206391478029
1127,LEON,hotZone,Open Zone,0,20,33,53,0.6226415094339622,2070,0.025603864734299518
1128,LEON,hotZone,Dueling Beetles,0,17,7,24,0.2916666666666667,3936,0.006097560975609756
1129,LEON,hotZone,Controller Chaos,0,21,4,25,0.16,6138,0.004072987943955686
1130,LEON,heist,Tornado Ring,0,45,25,70,0.35714285714285715,27540,0.002541757443718228
1131,LEON,heist,Snaked Assault,0,6,2,8,0.25,3450,0.002318840579710145
1132,LEON,heist,Safe Zone,0,1,1,2,0.5,1272,0.0015723270440251573
1133,LEON,heist,Pit Stop,0,5,2,7,0.2857142857142857,10698,0.0006543279117592073
1134,LEON,heist,Kaboom Canyon,0,22,10,32,0.3125,11694,0.002736446040704635
1135,LEON,heist,Bridge Too Far,0,7,1,8,0.125,7194,0.0011120378092855157
1136,LEON,gemGrab,Undermine,0,221,158,379,0.41688654353562005,21894,0.017310678724764775
1137,LEON,gemGrab,Minecart Madness,0,73,35,108,0.32407407407407407,7014,0.015397775876817793
1138,LEON,gemGrab,Hard Rock Mine,0,339,292,631,0.46275752773375595,29532,0.021366653122037112
1139,LEON,gemGrab,Gem Fort,0,90,66,156,0.4230769230769231,8322,0.018745493871665464
1140,LEON,gemGrab,Double Swoosh,0,49,8,57,0.14035087719298245,7620,0.007480314960629921
1141,LEON,gemGrab,Deep Diner,0,342,289,631,0.45800316957210774,28542,0.022107771004134257
1142,LEON,gemGrab,Crystal Arcade,0,67,14,81,0.1728395061728395,6996,0.011578044596912522
1143,LEON,brawlBall,Super Beach,9,507,336,852,0.39436619718309857,116040,0.00734229576008273
1144,LEON,brawlBall,Sunny Soccer,3,159,117,279,0.41935483870967744,28529,0.009779522591047706
1145,LEON,brawlBall,Sneaky Fields,6,336,208,550,0.3781818181818182,88416,0.006220593557727108
1146,LEON,brawlBall,Pinhole Punt,21,664,669,1354,0.49409158050221563,83670,0.016182622206286603
1147,LEON,brawlBall,Center Stage,3,58,33,94,0.35106382978723405,19224,0.004889721181856013
1148,LEON,brawlBall,Beach Ball,1,97,58,156,0.3717948717948718,16080,0.009701492537313432
1149,LEON,brawlBall,Backyard Bowl,9,228,193,430,0.44883720930232557,17916,0.024000893056485822
1150,LEON,bounty,Temple Ruins,0,5,2,7,0.2857142857142857,318,0.0220125786163522
1151,LEON,bounty,Shooting Star,0,213,127,340,0.3735294117647059,19854,0.017125012591921025
1152,LEON,bounty,Layer Cake,0,24,18,42,0.42857142857142855,2046,0.020527859237536656
1153,LEON,bounty,Hideout,0,117,113,230,0.49130434782608695,6774,0.033953351048125184
1154,LEON,bounty,Excel,0,10,3,13,0.23076923076923078,624,0.020833333333333332
1155,LEON,bounty,Dry Season,0,415,461,876,0.526255707762557,27690,0.03163596966413868
1156,LEON,bounty,Canal Grande,0,18,11,29,0.3793103448275862,2118,0.013692162417374882
1157,JESSIE,knockout,X Marks the Spot,0,56,16,72,0.2222222222222222,36294,0.001983798975037196
1158,JESSIE,knockout,Riverside,0,4,0,4,0.0,2958,0.001352265043948614
1159,JESSIE,knockout,Out in the Open,0,102,60,162,0.37037037037037035,48006,0.003374578177727784
1160,JESSIE,knockout,New Perspective,0,2,0,2,0.0,1734,0.0011534025374855825
1161,JESSIE,knockout,Goldarm Gulch,0,7,5,12,0.4166666666666667,6324,0.0018975332068311196
1162,JESSIE,knockout,Flaring Phoenix,0,5,1,6,0.16666666666666666,2112,0.002840909090909091
1163,JESSIE,knockout,Belle`s Rock,0,4,0,4,0.0,2550,0.001568627450980392
1164,JESSIE,knockout,Belle's Rock,0,10,5,15,0.3333333333333333,4614,0.003250975292587776
1165,JESSIE,hotZone,Split,0,108,37,145,0.25517241379310346,28626,0.005065325228812968
1166,JESSIE,hotZone,Ring of Fire,0,232,146,378,0.3862433862433862,21942,0.017227235438884332
1167,JESSIE,hotZone,Quarter Pounder,0,94,23,117,0.19658119658119658,8454,0.013839602555003548
1168,JESSIE,hotZone,Parallel Plays,2,57,54,113,0.4778761061946903,4506,0.025077674212161564
1169,JESSIE,hotZone,Open Zone,0,22,3,25,0.12,2070,0.012077294685990338
